adjust_temp,ApplStandard,Brand,Cap,Country,Decl Stand Heat,Depth,Gross Store Cap,Heating Elements,Height,Label-MEPSNZ,Model No,Family Name,N-Standard,N-Standard_MEPS,Sold_in,Submit_ID,SubmitStatus,tot_expan_valves,tot_feed_tanks,tot_hotwat_fittings,TPR Valves,Type,vent_displacement,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.313,488.0,135.0,,1335.0,MEPS-NZ2003-electric,31213513 MP 135L 488x1335H 2kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40012,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,488.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.178,474.0,91.0,,940.0,MEPS-NZ2003-electric,31309015 MP 90L 474x940H 3kW RH Side Connections,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40046,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,474.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.313,488.0,135.0,,1335.0,MEPS-NZ2003-electric,31213515 MP 135L 488x1335H 3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40047,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,488.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.262,580.0,135.0,,935.0,MEPS-NZ2003-electric,32213515 MP 135L 580x935H 3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40048,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,580.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.593,488.0,180.0,,1720.0,MEPS-NZ2003-electric,31218025 MP 180L 488x1720H 2x3kW Twin Element NS,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40050,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,488.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.499,488.0,180.0,,1720.0,MEPS-NZ2003-electric,31218015 MP 180L 488x1720H 3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40053,Superseded,0,0,0,0,Unvented/Displacement (max >120kPA),,488.0,,2018-04-18,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.499,488.0,180.0,,1720.0,MEPS-NZ2003-electric,91318015 RHEEM OPTIMA 180L 488x1720H 3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40054,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,488.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.481,580.0,180.0,,1166.0,MEPS-NZ2003-electric,32218015 MP 180L 580x1166H 3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40055,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,580.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.876,580.0,250.0,,1560.0,MEPS-NZ2003-electric,31225015 MP   250L 580x1560H   3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40056,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,580.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,Rheem,Not Applicable - Application for MEPS in NZ Only,New Zealand,2.078,580.0,300.0,,1825.0,MEPS-NZ2003-electric,31230015 MP   300L 580x1825H   3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40057,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,580.0,,,,Unavailable,,
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,0.509,365.0,15.0,,370.0,MEPS-NZ2003-electric,19901513 LP   15L   365x370H   U/BENCH 2kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40062,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,365.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,0.623,365.0,25.5,,525.0,MEPS-NZ2003-electric,19902513  LP  25L  365x525H   U/BENCH  2kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40063,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,365.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,0.69,460.0,40.0,,490.0,MEPS-NZ2003-electric,14904013  LP  40L   460x490H   2kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40064,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,460.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,0.789,460.0,40.5,,490.0,MEPS-NZ2003-electric,19904013  LP  40L   460x490H   U/BENCH   2kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40065,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,460.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.101,510.0,90.0,,795.0,MEPS-NZ2003-electric,14T09013  LP  90L   510x795H   2kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40071,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,510.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.398,460.0,135.0,,1465.0,MEPS-NZ2003-electric,18T13513  LP  135L  460x1465H   2kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40072,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,460.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.398,460.0,135.0,,1465.0,MEPS-NZ2003-electric,18513513 LP   135L   460x1465H BCRL  2kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40073,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,460.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.323,510.0,135.0,,1145.0,MEPS-NZ2003-electric,16T13513  LP  135L   510x1145H   2kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40089,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,510.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.323,510.0,135.0,,1145.0,MEPS-NZ2003-electric,16513513  LP  135L   510x1145H   BCRL  2kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40090,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,510.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.347,560.0,135.0,,955.0,MEPS-NZ2003-electric,14T13513  LP  135L   560x955H   2kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40092,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.339,560.0,135.0,,955.0,MEPS-NZ2003-electric,14513513  LP   135L   560x955H   BCRL  2kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40093,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.311,610.0,135.0,,800.0,MEPS-NZ2003-electric,12T13513  LP   135L   610x800H   2kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40094,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,610.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.549,510.0,180.0,,1512.0,MEPS-NZ2003-electric,16T18013  LP   180L   510x1512H   2kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40110,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,510.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.549,510.0,180.0,,1512.0,MEPS-NZ2003-electric,16T18015  LP   180L   510x1512H   3kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40112,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,510.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.549,510.0,180.0,,1512.0,MEPS-NZ2003-electric,16518015  LP   180L   510x1512H   BCRL  3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40113,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,510.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.529,510.0,180.0,,1512.0,MEPS-NZ2003-electric,16618015  LP   180L   510x1512H   HHD  3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40114,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),510.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.444,560.0,180.0,,1225.0,MEPS-NZ2003-electric,14T18013 LP   180L   560x1225H   2kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40115,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.444,560.0,180.0,,1225.0,MEPS-NZ2003-electric,14T18015  LP   180L   560x1225H   3kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40116,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.427,560.0,180.0,,1225.0,MEPS-NZ2003-electric,14518015  LP   180L   560x1225H    BCRL  3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40117,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.505,560.0,180.0,,1225.0,MEPS-NZ2003-electric,14618015 LP   180L   560x1225H   HHD  3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40118,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and valve vented (TPR),560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.444,560.0,180.0,,1225.0,MEPS-NZ2003-electric,14418015 LP   180L   560x1225H  LHSC  3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40119,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.444,560.0,180.0,,1225.0,MEPS-NZ2003-electric,14318015 LP   180L   560x1225H  RHSC  3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40120,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.507,610.0,180.0,,1020.0,MEPS-NZ2003-electric,12T18013  LP   180L   610x1020H   2kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40121,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,610.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.507,610.0,180.0,,1020.0,MEPS-NZ2003-electric,12T18015  LP   180L   610x1020H   3kW Triple Inlet,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40122,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,610.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,TEMPOI,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.507,610.0,180.0,,1020.0,MEPS-NZ2003-electric,12518015  LP   180L   610x1020H   BCRL  3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40123,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,610.0,,,,Unavailable,http://www.rheem.co.nz/,
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.75,560.0,225.0,,1520.0,MEPS-NZ2003-electric,16922515 LP   225L   560x1520H    3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40124,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.75,560.0,225.0,,1520.0,MEPS-NZ2003-electric,16522515 LP   225L   560x1520H   BCRL    3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40125,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.782,610.0,225.0,,1245.0,MEPS-NZ2003-electric,14922515 LP   225L   610x1245H    3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40150,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,610.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.782,610.0,225.0,,1245.0,MEPS-NZ2003-electric,14522515 LP   225L   610x1245H    BCRL   3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40151,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,610.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,2.012,560.0,270.0,,1800.0,MEPS-NZ2003-electric,16927015 LP   270L   560x1800H     3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40152,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,2.012,560.0,270.0,,1800.0,MEPS-NZ2003-electric,16527015 LP   270L   560x1800H     BCRL    3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40153,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.904,610.0,270.0,,1470.0,MEPS-NZ2003-electric,14927015 LP   270L   610x1470H     3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40154,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,610.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.904,610.0,270.0,,1470.0,MEPS-NZ2003-electric,14527015 LP   270L   610x1470H    BCRL    3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,40155,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,610.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.178,474.0,91.0,,940.0,MEPS-NZ2003-electric,31309013 MP 90L 474x940H 2kW RH Side Connections,,NZ 4606.1,NZS 4606.1-1989,New Zealand,41504,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,474.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
False,AS/NZS 4692.2:2005,RHEEM,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.028,488.0,90.0,,955.0,MEPS-NZ2003-electric,31209015 MP 90L 488x955H 3kW,,NZ 4606.1,NZS 4606.1-1989,New Zealand,42261,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,488.0,,,,Unavailable,http://www.rheem.co.nz/,http://www.rheem.co.nz
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.5,,135.0,,,MEPS-NZ2003-electric,MPE135,,NZ 4602,NZS 4602-1988,New Zealand,42707,Approved,0,0,0,1,Unvented/Displacement (max <120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.5,,135.0,,,MEPS-NZ2003-electric,MPE1351,,NZ 4602,NZS 4602-1988,New Zealand,42707,Approved,0,0,0,1,Unvented/Displacement (max <120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.359,,180.0,,1220.0,MEPS-NZ2003-electric,18056ESP,,NZ 4602,NZS 4602-1988,New Zealand,42826,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,560.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,0.38,,22.0,,520.0,MEPS-NZ2003-electric,22US,,NZ 4602,NZS 4602-1988,New Zealand,43250,Approved,0,0,0,0,Unvented/Displacement (max <120kPA),,340.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,0.692,,45.0,,560.0,MEPS-NZ2003-electric,4546ESP,,NZ 4602,NZS 4602-1988,New Zealand,43258,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,460.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.797,,270.0,,1490.0,MEPS-NZ2003-electric,27061ESP,,NZ 4602,NZS 4602-1988,New Zealand,43261,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,270.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.882,,270.0,,1800.0,MEPS-NZ2003-electric,27056ESP,,NZ 4602,NZS 4602-1988,New Zealand,43264,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,270.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,2.001,,270.0,,1980.0,MEPS-NZ2003-electric,27054ESP,,NZ 4602,NZS 4602-1988,New Zealand,43277,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,270.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.339,,155.0,,1300.0,MEPS-NZ2003-electric,15551ESP,,NZ 4602,NZS 4602-1988,New Zealand,43278,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,510.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.362,,135.0,,1470.0,MEPS-NZ2003-electric,13546ESP,,NZ 4602,NZS 4602-1988,New Zealand,43279,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,460.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.33,,135.0,,1360.0,MEPS-NZ2003-electric,13549ESP,,NZ 4602,NZS 4602-1988,New Zealand,43280,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,490.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.573,,180.0,,1900.0,MEPS-NZ2003-electric,18047ESP,,NZ 4602,NZS 4602-1988,New Zealand,43281,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,470.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,The Silver Bullet,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.496,,180.0,,1710.0,MEPS-NZ2003-electric,18049ESP,,NZ 4602,NZS 4602-1988,New Zealand,43282,Approved,0,0,0,0,Vented/Displacement,Pressure reducing valve and open vent,495.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,VALLEY INDUSTRIESLTD,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.54,560.0,180.0,,1275.0,MEPS-NZ2003-electric,180L560mmdiaBE,,NZ 4602,NZS 4602-1988,New Zealand,43427,Approved,0,0,0,0,Unvented/Displacement (max <120kPA),,560.0,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP 300,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44152,Approved,0,0,0,1,Vented/Non-displacement,,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300C,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44152,Approved,0,0,0,1,Vented/Non-displacement,,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300CC,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44152,Approved,0,0,0,1,Vented/Non-displacement,,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP 300UE,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44152,Approved,0,0,0,1,Vented/Non-displacement,,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300UEC,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44152,Approved,0,0,0,1,Vented/Non-displacement,,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300UECC,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44152,Approved,0,0,0,1,Vented/Non-displacement,,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.51,,180.0,,,MEPS-NZ2003-electric,MPE180,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44154,Approved,0,0,0,1,Unvented/Displacement (max >120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP3001,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44155,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300C1,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44155,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300CC1,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44155,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300UE1,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44155,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300UEC1,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44155,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,MP300UECC1,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44155,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,,,,,Unavailable,,
True,AS/NZS 4692.2:2005,HJ COOPER,Not Applicable - Application for MEPS in NZ Only,New Zealand,1.76,,300.0,,,MEPS-NZ2003-electric,300TE1,,NZ 4606.1,NZS 4606.1-1989,New Zealand,44469,Approved,0,0,0,0,Unvented/Displacement (max >120kPA),,,,,,Unavailable,,
