Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
False,AS/NZS 4474.2:2001 (Legacy),NOUVEAU,442,"253.1,97.4","236.7,82.1","Chill,Freezer",Upright,China,602.0,Refrigerator/Freezer,0,97.4,5T,1638.0,False,MEPS 2005 (table 3a),MRF-398N,,AS/NZS 4474.1:2007,2.0,2.4404,,,456.727,New Zealand,36411,Superseded,350.5,576.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,408.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0130
False,AS/NZS 4474.2:2001 (Legacy),TELMANN,270,84.5,75.0,Freezer,Upright,China,440.0,Freezer,0,84.5,6U,790.0,False,MEPS 2005 (table 3a),TELBF-136w,,AS/NZS 4474.1:2007,2.0,2.0019,,,321.29,New Zealand,36657,Superseded,84.5,480.0,,2010-03-31,Class 9,Unavailable,,,281.0,0.298,135.2,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0127
False,AS/NZS 4474.2:2001 (Legacy),TUSCANY,400,294.6,291.3,Cellar,Chest,China,685.0,Freezer,0,0,6C,850.0,False,MEPS 2005 (table 3a),TCF-300,,AS/NZS 4474.1:2007,2.5,2.6377,,,417.686,New Zealand,36658,Superseded,294.6,1120.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,471.4,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0128
False,AS/NZS 4474.2:2001 (Legacy),ELBA,309,192.0,178.0,Fresh Food,Upright,New Zealand,570.0,Refrigerator,192,0,1,1197.0,False,MEPS 2005 (table 3a),RF190,,AS/NZS 4474.1:2007,1.0,1.3146,,,342.32,New Zealand,36704,Superseded,192.0,525.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,192.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0154
False,AS/NZS 4474.2:2001 (Legacy),ACQUA,535,270.0,240.0,Freezer,Upright,China,,Freezer,0,270,7,,False,MEPS 2005 (table 3a),GY-NE270FR,,AS/NZS 4474.1:2007,1.0,1.3572,,,562.496,New Zealand,36740,Superseded,270.0,,,2010-03-31,Class 10,Unavailable,,,356.0,0.478,432.0,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0129
False,AS/NZS 4474.2:2001 (Legacy),ELBA,460,"136.0,110.0","127.0,90.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,136,110,5B,1585.0,False,MEPS 2005 (table 3a),RF240B,,AS/NZS 4474.1:2007,1.5,1.7706,,,522.384,New Zealand,36847,Superseded,246.0,525.0,,2010-03-31,Class 6,Unavailable,,,411.0,0.357,312.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0153
False,AS/NZS 4474.2:2001 (Legacy),ELBA,340,266.0,250.0,Fresh Food,Upright,New Zealand,570.0,Refrigerator,266,0,1,1585.0,False,MEPS 2005 (table 3a),RF270,,AS/NZS 4474.1:2007,1.0,1.3085,,,367.11,New Zealand,36851,Superseded,266.0,525.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,266.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0152
False,AS/NZS 4474.2:2001 (Legacy),ELBA,338,"115.0,57.0","108.0,46.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,115,57,5T,1197.0,False,MEPS 2005 (table 3a),RF169T,,AS/NZS 4474.1:2007,2.0,2.2011,,,384.613,New Zealand,36853,Superseded,172.0,525.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,206.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0151
False,AS/NZS 4474.2:2001 (Legacy),ELBA,387,"191.0,57.0","181.0,46.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,191,57,5T,1585.0,False,MEPS 2005 (table 3a),RF249T,,AS/NZS 4474.1:2007,2.0,2.2447,,,411.745,New Zealand,36854,Superseded,248.0,525.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,282.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0150
False,AS/NZS 4474.2:2001 (Legacy),ELBA,291,"109.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,570.0,Refrigerator,109,0,2,809.0,False,MEPS 2005 (table 3a),RF120,,AS/NZS 4474.1:2007,1.0,1.0751,,,322.698,New Zealand,36855,Superseded,115.0,525.0,,2010-03-31,Class 2,Unavailable,,,289.0,0.29,116.2,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0149
False,AS/NZS 4474.2:2001 (Legacy),ELBA,395,153.0,107.0,Freezer,Upright,New Zealand,570.0,Freezer,0,153,7,1197.0,False,MEPS 2005 (table 3a),RF150,,AS/NZS 4474.1:2007,1.0,1.4896,,,473.014,New Zealand,36857,Superseded,153.0,525.0,,2010-03-31,Class 10,Unavailable,,,356.0,0.478,244.8,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0148
False,AS/NZS 4474.2:2001 (Legacy),ELBA,473,213.0,152.0,Freezer,Upright,New Zealand,570.0,Freezer,0,213,7,1585.0,False,MEPS 2005 (table 3a),RF210,,AS/NZS 4474.1:2007,1.0,1.3853,,,518.902,New Zealand,36858,Superseded,213.0,525.0,,2010-03-31,Class 10,Unavailable,,,356.0,0.478,340.8,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0147
True,AS/NZS 4474.2:2001 (Legacy),ELBA,407,"232.0,97.0","221.0,75.0","Fresh Food,Freezer",Upright,New Zealand,694.0,Refrigerator/Freezer,232,97,5T,1415.0,False,MEPS 2005 (table 3a),RF331T,,AS/NZS 4474.1:2007,2.5,2.6526,,,471.692,New Zealand,36859,Superseded,329.0,635.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,387.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0146
True,AS/NZS 4474.2:2001 (Legacy),ELBA,498,"250.0,123.0","243.0,65.0","Fresh Food,Freezer",Upright,New Zealand,694.0,Refrigerator/Freezer,250,123,5B,1585.0,False,MEPS 2005 (table 3a),RF372B,,AS/NZS 4474.1:2007,2.0,2.1629,,,599.033,New Zealand,36860,Superseded,373.0,635.0,,2010-03-31,Class 6,Unavailable,,,411.0,0.357,446.8,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0145
True,AS/NZS 4474.2:2001 (Legacy),ELBA,433,"283.0,97.0","271.0,75.0","Fresh Food,Freezer",Upright,New Zealand,694.0,Refrigerator/Freezer,283,97,5T,1585.0,False,MEPS 2005 (table 3a),RF381T,,AS/NZS 4474.1:2007,2.5,2.6593,,,490.809,New Zealand,36861,Superseded,380.0,635.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,438.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0144
True,AS/NZS 4474.2:2001 (Legacy),ELBA,528,"280.0,123.0","273.0,65.0","Fresh Food,Freezer",Upright,New Zealand,694.0,Refrigerator/Freezer,280,123,5B,1685.0,False,MEPS 2005 (table 3a),RF402B,,AS/NZS 4474.1:2007,2.0,2.0692,,,610.278,New Zealand,36868,Superseded,403.0,635.0,,2010-03-31,Class 6,Unavailable,,,411.0,0.357,476.8,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0143
True,AS/NZS 4474.2:2001 (Legacy),ELBA,454,"314.0,97.0","300.0,75.0","Fresh Food,Freezer",Upright,New Zealand,694.0,Refrigerator/Freezer,314,97,5T,1685.0,False,MEPS 2005 (table 3a),RF411T,,AS/NZS 4474.1:2007,2.5,2.6147,,,502.43,New Zealand,36870,Superseded,411.0,635.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,469.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0142
False,AS/NZS 4474.2:2001 (Legacy),ELBA,303,164.0,163.0,Freezer,Chest,New Zealand,662.0,Freezer,0,164,6C,903.0,False,MEPS 2005 (table 3a),RC160,,AS/NZS 4474.1:2007,2.5,2.6236,,,316.739,New Zealand,36891,Superseded,164.0,611.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,262.4,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0141
False,AS/NZS 4474.2:2001 (Legacy),ELBA,341,215.0,214.0,Freezer,Chest,New Zealand,564.0,Freezer,0,215,6C,898.0,False,MEPS 2005 (table 3a),RC215,,AS/NZS 4474.1:2007,2.5,2.6543,,,356.152,New Zealand,36892,Superseded,215.0,881.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,344.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0140
False,AS/NZS 4474.2:2001 (Legacy),ELBA,342,216.0,215.0,Freezer,Chest,New Zealand,662.0,Freezer,0,216,6C,903.0,False,MEPS 2005 (table 3a),RC220,,AS/NZS 4474.1:2007,2.5,2.6516,,,356.925,New Zealand,36893,Superseded,216.0,746.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,345.6,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0139
False,AS/NZS 4474.2:2001 (Legacy),ELBA,389,275.0,274.0,Freezer,Chest,New Zealand,564.0,Freezer,0,275,6C,898.0,False,MEPS 2005 (table 3a),RC275,,AS/NZS 4474.1:2007,2.5,2.6116,,,402.52,New Zealand,36894,Superseded,275.0,1073.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,440.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0138
False,AS/NZS 4474.2:2001 (Legacy),ELBA,378,276.0,275.0,Freezer,Chest,New Zealand,662.0,Freezer,0,276,6C,903.0,False,MEPS 2005 (table 3a),RC280,,AS/NZS 4474.1:2007,2.5,2.7283,,,403.293,New Zealand,36895,Superseded,276.0,901.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,441.6,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0137
False,AS/NZS 4474.2:2001 (Legacy),ELBA,407,320.0,319.0,Freezer,Chest,New Zealand,564.0,Freezer,0,320,6C,898.0,False,MEPS 2005 (table 3a),RC320,,AS/NZS 4474.1:2007,2.5,2.7324,,,437.296,New Zealand,36896,Superseded,320.0,1214.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,512.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0136
False,AS/NZS 4474.2:2001 (Legacy),ELBA,433,358.0,357.0,Freezer,Chest,New Zealand,662.0,Freezer,0,358,6C,903.0,False,MEPS 2005 (table 3a),RC360,,AS/NZS 4474.1:2007,2.5,2.7176,,,466.662,New Zealand,36897,Superseded,358.0,1111.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,572.8,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0135
False,AS/NZS 4474.2:2001 (Legacy),ELBA,542,511.0,510.0,Freezer,Chest,New Zealand,730.0,Freezer,0,511,6C,903.0,False,MEPS 2005 (table 3a),RC510,,AS/NZS 4474.1:2007,2.5,2.5869,,,584.901,New Zealand,36898,Superseded,511.0,1351.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,817.6,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0134
False,AS/NZS 4474.2:2001 (Legacy),ELBA,696,699.0,698.0,Freezer,Chest,New Zealand,730.0,Freezer,0,699,6C,903.0,False,MEPS 2005 (table 3a),RC701,,AS/NZS 4474.1:2007,2.0,2.2984,,,730.187,New Zealand,36899,Superseded,699.0,1781.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,1118.4,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0133
False,AS/NZS 4474.2:2001 (Legacy),TUSCANY,197,"44.0,3.1","43.9,3.1","Fresh Food,Chill",Upright,China,445.0,Refrigerator,44,0,2,520.0,False,MEPS 2005 (table 3a),TBF-50W,,AS/NZS 4474.1:2007,1.5,1.9683,,,302.63,New Zealand,37007,Superseded,47.1,475.0,,2010-03-31,Class 2,Unavailable,,,289.0,0.29,47.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0131
False,AS/NZS 4474.2:2001 (Legacy),ACQUA,387,349.8,345.6,Fresh Food,Upright,China,634.0,Cooled appliance,349.8,0,1,1752.0,False,MEPS 2005 (table 3a),GY-NE350RF,,AS/NZS 4474.1:2007,1.0,1.1502,,,395.183,New Zealand,37094,Superseded,349.8,594.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,349.8,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0132
True,AS/NZS 4474.2:2001 (Legacy),TELMANN,376,"173.0,73.0","159.0,62.0","Fresh Food,Freezer",Upright,China,,Refrigerator/Freezer,173,73,5T,,False,MEPS 2005 (table 3a),TELFF-293i,,AS/NZS 4474.1:2007,2.0,2.4066,,,435.182,New Zealand,37638,Superseded,246.0,,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,289.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0156
True,AS/NZS 4474.2:2001 (Legacy),TELMANN,376,"173.0,73.0","159.0,62.0","Fresh Food,Freezer",Upright,China,,Refrigerator/Freezer,173,73,5T,,False,MEPS 2005 (table 3a),TELFF-293w,,AS/NZS 4474.1:2007,2.0,2.4066,,,435.182,New Zealand,37638,Superseded,246.0,,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,289.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0156
False,AS/NZS 4474.2:2001 (Legacy),MEILING,348,251.0,246.0,Chill,Upright,China,566.0,Refrigerator,0,0,1,1430.0,False,MEPS 2005 (table 3a),MR-268,,AS/NZS 4474.1:2007,1.0,1.1476,,,361.75,New Zealand,37719,Superseded,251.0,546.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,250.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0155
False,AS/NZS 4474.2:2001 (Legacy),ACQUA,296,146.5,144.0,Freezer,Chest,China,560.0,Freezer,0,146.5,6C,823.0,False,MEPS 2005 (table 3a),GY-NE144CF,,AS/NZS 4474.1:2007,2.5,2.5198,,,303.215,New Zealand,37901,Superseded,146.5,727.0,,2010-03-31,Class 8,Unavailable,,,190.0,0.483,234.4,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0157
True,AS/NZS 4474.2:2001 (Legacy),TRIESTE,413,"74.0,151.0","72.0,143.0","Freezer,Fresh Food",Upright,China,619.0,Refrigerator/Freezer,151,74,5T,1503.0,False,MEPS 2005 (table 3a),TRD-225,,AS/NZS 4474.1:2007,1.5,1.9106,,,427.535,New Zealand,37950,Superseded,225.0,548.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,269.4,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0161
True,AS/NZS 4474.2:2001 (Legacy),TRIESTE,413,"74.0,151.0","72.0,143.0","Freezer,Fresh Food",Upright,China,619.0,Refrigerator/Freezer,151,74,5T,1503.0,False,MEPS 2005 (table 3a),TRD-MRF-225W,,AS/NZS 4474.1:2007,1.5,1.9106,,,427.535,New Zealand,37950,Superseded,225.0,548.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,269.4,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0161
True,AS/NZS 4474.2:2001 (Legacy),TRIESTE,402,"47.2,143.7","46.3,137.9","Freezer,Fresh Food",Upright,China,567.0,Refrigerator/Freezer,143.7,47.2,5T,1531.0,False,MEPS 2005 (table 3a),TRD-MRF-195,,AS/NZS 4474.1:2007,1.5,1.6442,,,408.717,New Zealand,37951,Superseded,190.9,515.0,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,219.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0158
True,AS/NZS 4474.2:2001 (Legacy),SMEG,630,"377.0,241.0","339.0,196.0","Fresh Food,Freezer",Side by Side,South Korea,730.0,Refrigerator/Freezer,377,241,5S,1790.0,False,MEPS 2005 (table 3a),SR640XA,,AS/NZS 4474.1:2007,2.0,2.3671,,,732.667,New Zealand,37988,Superseded,618.0,895.0,,2010-03-31,Class 7,Unavailable,http://www.applico.co.nz/,,569.0,0.169,762.0,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0160
True,AS/NZS 4474.2:2001 (Legacy),SMEG,760,"377.0,226.0","339.0,170.0","Fresh Food,Freezer",Side by Side,South Korea,730.0,Refrigerator/Freezer,377,226,5S,1790.0,True,MEPS 2005 (table 3a),SR650XA,,AS/NZS 4474.1:2007,1.5,1.5811,,,848.408,New Zealand,37989,Superseded,603.0,895.0,,2010-03-31,Class 7,Unavailable,http://www.applico.co.nz/,,569.0,0.169,738.0,5S,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0159
True,AS/NZS 4474.2:2001 (Legacy),FISHER & PAYKEL,185,123.0,80.0,Fresh Food,Upright,New Zealand,557.0,Refrigerator,123,0,1,640.0,False,MEPS 2005 (table 3a),RB90S (refrigerator),,AS/NZS 4474.1:2007,2.5,2.8564,,,335.165,"Australia,New Zealand",38114,Superseded,123.0,855.0,,2010-03-31,Class 1,Unavailable,,,278.0,0.335,123.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0163
True,AS/NZS 4474.2:2001 (Legacy),FISHER & PAYKEL,340,123.0,80.0,Freezer,Upright,New Zealand,557.0,Freezer,0,123,7,640.0,False,MEPS 2005 (table 3a),RB90S (freezer),,AS/NZS 4474.1:2007,1.5,1.7,,,472.574,"Australia,New Zealand",38116,Superseded,123.0,855.0,,2010-03-31,Class 10,Unavailable,,,356.0,0.478,196.8,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0162
False,AS/NZS 4474.2:2001 (Legacy),BAUMATIC,355,"141.0,70.0","139.0,68.0","Fresh Food,Freezer",Upright,China,580.0,Refrigerator/Freezer,141,70,4,1522.0,False,MEPS 2005 (table 3a),BKMIR6,,AS/NZS 4474.1:2007,2.0,2.3754,,,360.49,New Zealand,38433,Superseded,211.0,540.0,,2010-03-31,Class 4,Unavailable,http://www.applico.co.nz/,,277.0,0.33,253.0,4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0164
True,AS/NZS 4474.2:2001 (Legacy),ELBA,489,"250.0,123.0","243.0,65.0","Fresh Food,Freezer",Upright,New Zealand,694.0,Refrigerator/Freezer,250,123,5B,1585.0,False,MEPS 2005 (table 3a),RF372B,,AS/NZS 4474.1:2007,2.0,2.2326,,,599.033,"Australia,New Zealand",38688,Superseded,373.0,635.0,,2010-03-31,Class 6,Unavailable,,,411.0,0.357,446.8,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0166
True,AS/NZS 4474.2:2001 (Legacy),FISHER & PAYKEL,489,"250.0,123.0","243.0,65.0","Fresh Food,Freezer",Upright,New Zealand,694.0,Refrigerator/Freezer,250,123,5B,1585.0,False,MEPS 2005 (table 3a),E372B,,AS/NZS 4474.1:2007,2.0,2.2326,,,599.033,"Australia,New Zealand",38689,Superseded,373.0,635.0,,2010-03-31,Class 6,Unavailable,,,411.0,0.357,446.8,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0165
False,AS/NZS 4474.2:2001 (Legacy),SMEG,406,"203.0,123.0","202.0,115.0","Fresh Food,Freezer",Upright,Italy,710.0,Refrigerator/Freezer,203,123,4,1790.0,False,MEPS 2005 (table 3a),FAB32,,AS/NZS 4474.1:2007,2.5,2.7246,,,408.934,New Zealand,38726,Superseded,326.0,600.0,,2010-03-31,Class 4,Unavailable,http://www.applico.co.nz/,,277.0,0.33,399.8,4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0167
True,AS/NZS 4474.2:2001 (Legacy),DAEWOO,376,"173.0,73.0","159.0,62.0","Fresh Food,Freezer",Upright,South Korea,,Refrigerator/Freezer,173,73,5T,,False,MEPS 2005 (table 3a),FR-291I,,AS/NZS 4474.1:2007,2.0,2.4066,,,435.182,New Zealand,38794,Superseded,246.0,,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,289.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0168
True,AS/NZS 4474.2:2001 (Legacy),DAEWOO,376,"173.0,73.0","159.0,62.0","Fresh Food,Freezer",Upright,South Korea,,Refrigerator/Freezer,173,73,5T,,False,MEPS 2005 (table 3a),FR-291W,,AS/NZS 4474.1:2007,2.0,2.4066,,,435.182,New Zealand,38794,Superseded,246.0,,,2010-03-31,Class 5,Unavailable,,,311.0,0.357,289.8,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0168
False,AS/NZS 4474.2:2001 (Legacy),MITSUBISHI ELECTRIC,675,"253.0,16.0,41.0,106.0,78.0","224.0,5.0,22.0,62.0,53.0","Fresh Food,Short term frozen food,Freezer,Special,Freezer",Upright,Japan,699.0,Refrigerator/Freezer,253,119,5B,1798.0,False,MEPS 2005 (table 3a),MR-S45N,,AS/NZS 4474.1:2007,1.0,1.3902,"1,1,1,1,1",201.71,806.24,New Zealand,38993,Superseded,494.0,685.0,,2010-03-31,Class 6,Unavailable,,,411.0,0.357,542.1,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0170
