ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,Family Name,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Water Consumption (litres),Star Rating (old),Star Image Large,Star Image Small
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,SIEMENS,15,235,Single,Germany,True,,,IEC,SN657X01MA,GV640WT,AS/NZS 2007.1:2005,4.13917676835262,4.0,0.0,0.109,Eco 45,167.0,"Australia,Fiji,New Zealand",0.091,108251,Approved,11.85,Freestanding,True,,2022-06-21,,Single product class,Available,,http://www.siemens-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,NEFF,15,235,Single,Germany,True,,,IEC,GV640WT,GV640WT,AS/NZS 2007.1:2005,4.13917676835262,4.0,0.0,0.109,Eco 45,167.0,"Australia,Fiji,New Zealand",0.091,108252,Approved,11.85,Built-in,True,,2022-06-21,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,NEFF,15,235,Single,Germany,True,,,IEC,S215M60S0A,GV640WT,AS/NZS 2007.1:2005,4.13917676835262,4.0,0.0,0.109,Eco 45,167.0,"Australia,Fiji,New Zealand",0.091,108252,Approved,11.85,Built-in,True,,2022-06-21,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,NEFF,15,235,Single,Germany,True,,,IEC,S425T80S0A,GV640WT,AS/NZS 2007.1:2005,4.13917676835262,4.0,0.0,0.109,Eco 45,167.0,"Australia,Fiji,New Zealand",0.091,108252,Approved,11.85,Built-in,True,,2022-06-21,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,NEFF,15,235,Single,Germany,True,,,IEC,S515M60X0A,GV640WT,AS/NZS 2007.1:2005,4.13917676835262,4.0,0.0,0.109,Eco 45,167.0,"Australia,Fiji,New Zealand",0.091,108252,Approved,11.85,Built-in,True,,2022-06-21,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,NEFF,15,235,Single,Germany,True,,,IEC,S525T80D0A,GV640WT,AS/NZS 2007.1:2005,4.13917676835262,4.0,0.0,0.109,Eco 45,167.0,"Australia,Fiji,New Zealand",0.091,108252,Approved,11.85,Built-in,True,,2022-06-21,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,14,230,Single,Germany,True,,,IEC,GV642BWT,GV642BWT,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.0,0.073,Eco 45,153.0,"Australia,Fiji,New Zealand",0.073,108255,Approved,13.31,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.bosch-home.com.au/,13.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,14,230,Single,Germany,True,,,IEC,SMS46KI01A,GV642BWT,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.0,0.073,Eco 45,153.0,"Australia,Fiji,New Zealand",0.073,108255,Approved,13.31,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.bosch-home.com.au/,13.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,14,230,Single,Germany,True,,,IEC,SMS46KI02A,GV642BWT,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.0,0.073,Eco 45,153.0,"Australia,Fiji,New Zealand",0.073,108255,Approved,13.31,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.bosch-home.com.au/,13.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,14,230,Single,Germany,True,,,IEC,SMU46KS01A,GV642BWT,AS/NZS 2007.1:2005,4.00603967231331,4.0,0.0,0.073,Eco 45,153.0,"Australia,Fiji,New Zealand",0.073,108255,Approved,13.31,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.bosch-home.com.au/,13.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,15,205,Single,Germany,True,,,IEC,SER8,SER8,AS/NZS 2007.1:2005,4.52208994273364,4.5,0.0,0.191,Eco 45,156.0,"Australia,Fiji,New Zealand",0.149,108256,Approved,12.0,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.bosch-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,15,205,Single,Germany,True,,,IEC,SMS88TI02A,SER8,AS/NZS 2007.1:2005,4.52208994273364,4.5,0.0,0.191,Eco 45,156.0,"Australia,Fiji,New Zealand",0.149,108256,Approved,12.0,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.bosch-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BOSCH,15,205,Single,Germany,True,,,IEC,SMU88TS05A,SER8,AS/NZS 2007.1:2005,4.52208994273364,4.5,0.0,0.191,Eco 45,156.0,"Australia,Fiji,New Zealand",0.149,108256,Approved,12.0,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.bosch-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,SIEMENS,15,205,Single,Germany,True,,,IEC,IQ700,IQ700,AS/NZS 2007.1:2005,4.52208994273364,4.5,0.0,0.191,Eco 45,156.0,"Australia,Fiji,New Zealand",0.149,108257,Approved,12.0,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.siemens-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,SIEMENS,15,205,Single,Germany,True,,,IEC,SN278I01TA,IQ700,AS/NZS 2007.1:2005,4.52208994273364,4.5,0.0,0.191,Eco 45,156.0,"Australia,Fiji,New Zealand",0.149,108257,Approved,12.0,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.siemens-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,SIEMENS,15,205,Single,Germany,True,,,IEC,SN478S01TA,IQ700,AS/NZS 2007.1:2005,4.52208994273364,4.5,0.0,0.191,Eco 45,156.0,"Australia,Fiji,New Zealand",0.149,108257,Approved,12.0,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.siemens-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,SIEMENS,15,205,Single,Germany,True,,,IEC,SX578S01TA,IQ700,AS/NZS 2007.1:2005,4.52208994273364,4.5,0.0,0.191,Eco 45,156.0,"Australia,Fiji,New Zealand",0.149,108257,Approved,12.0,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.siemens-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,SIEMENS,15,205,Single,Germany,True,,,IEC,SX678X11TA,IQ700,AS/NZS 2007.1:2005,4.52208994273364,4.5,0.0,0.191,Eco 45,156.0,"Australia,Fiji,New Zealand",0.149,108257,Approved,12.0,Freestanding,True,,2022-06-23,,Single product class,Available,,http://www.siemens-home.com.au/,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De'Longhi,12,265,Single,China,True,600.0,845.0,IEC,DEDW6012,DEDW6012,AS/NZS 2007.1:2005,3.17670976866553,3.0,0.00026,0.46,ECO,170.0,,0.46,108285,Approved,10.2,Freestanding,False,600.0,2022-06-21,,Single product class,Available,,http://www.delonghi.com.au/,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De'Longhi,12,265,Single,China,True,600.0,845.0,IEC,DEDW6012SC,DEDW6012,AS/NZS 2007.1:2005,3.17670976866553,3.0,0.00026,0.46,ECO,170.0,,0.46,108285,Approved,10.2,Freestanding,False,600.0,2022-06-21,,Single product class,Available,,http://www.delonghi.com.au/,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,De'Longhi,12,265,Single,China,True,600.0,845.0,IEC,DEDW6012W,DEDW6012,AS/NZS 2007.1:2005,3.17670976866553,3.0,0.00026,0.46,ECO,170.0,,0.46,108285,Approved,10.2,Freestanding,False,600.0,2022-06-21,,Single product class,Available,,http://www.delonghi.com.au/,10.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,WHIRLPOOL,14,268,Single,Poland,True,,,IEC,WFC3C26XAUS,,AS/NZS 2007.1:2005,3.57733652344864,3.5,0.0,4.16,ECO 50°C,187.63,"Australia,Fiji,New Zealand",0.41,108370,Approved,9.7,Freestanding,True,,2022-08-10,,Single product class,Available,http://www.whirlpool.com.au/,,10.3,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,WHIRLPOOL,14,325,Single,Poland,True,,,IEC,WFE2B19XAUS,,AS/NZS 2007.1:2005,3.03668121503425,3.0,0.0,2.49,Normal,157.31,"Australia,Fiji,New Zealand",0.28,108371,Approved,12.0,Freestanding,True,,2022-08-07,,Single product class,Available,http://www.whirlpool.com.au/,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,14,259,Single,China,True,600.0,845.0,IEC,ODW717,ODW717,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,Normal,168.5,,0.47,108385,Approved,12.0,Freestanding,False,598.0,2022-06-27,,Single product class,Available,,http://www.omegaappliances.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,14,259,Single,China,True,600.0,845.0,IEC,ODW717W,ODW717,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,Normal,168.5,,0.47,108385,Approved,12.0,Freestanding,False,598.0,2022-06-27,,Single product class,Available,,http://www.omegaappliances.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,14,259,Single,China,True,600.0,845.0,IEC,ODW717X,ODW717,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,Normal,168.5,,0.47,108385,Approved,12.0,Freestanding,False,598.0,2022-06-27,,Single product class,Available,,http://www.omegaappliances.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,14,259,Single,China,True,600.0,845.0,IEC,OSI604,ODW717,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,Normal,168.5,,0.47,108385,Approved,12.0,Freestanding,False,598.0,2022-06-27,,Single product class,Available,,http://www.omegaappliances.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,BLANCO,14,259,Single,China,True,600.0,845.0,IEC,BDW3545X,,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,Normal,168.5,"Australia,New Zealand",0.47,108420,Approved,12.0,Freestanding,False,598.0,2022-06-29,,Single product class,Available,,,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,AEG,14,287,Single,Italy,True,570.0,820.0,IEC,F*****00PM,F*****00PM,AS/NZS 2007.1:2005,3.38529826448832,3.0,0.292,0.109,P1 ECO,139.0,,0.107,108451,Approved,12.0,Built-in,False,595.0,2022-07-06,,Single product class,Available,,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,AEG,14,287,Single,Italy,True,570.0,820.0,IEC,FEE92800PM,F*****00PM,AS/NZS 2007.1:2005,3.38529826448832,3.0,0.292,0.109,P1 ECO,139.0,,0.107,108451,Approved,12.0,Built-in,False,595.0,2022-07-06,,Single product class,Available,,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,AEG,14,287,Single,Italy,True,570.0,820.0,IEC,FFE72800PM,F*****00PM,AS/NZS 2007.1:2005,3.38529826448832,3.0,0.292,0.109,P1 ECO,139.0,,0.107,108451,Approved,12.0,Built-in,False,595.0,2022-07-06,,Single product class,Available,,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,AEG,14,287,Single,Italy,True,570.0,820.0,IEC,FFE83800PM,F*****00PM,AS/NZS 2007.1:2005,3.38529826448832,3.0,0.292,0.109,P1 ECO,139.0,,0.107,108451,Approved,12.0,Built-in,False,595.0,2022-07-06,,Single product class,Available,,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Electrolux,14,287,Single,Italy,True,570.0,820.0,IEC,Comfort Lift,Comfort Lift,AS/NZS 2007.1:2005,3.38529826448832,3.0,0.292,0.109,P1 ECO,139.0,,0.107,108453,Approved,12.0,Built-in,False,595.0,2022-07-06,,Single product class,Available,,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Electrolux,14,287,Single,Italy,True,570.0,820.0,IEC,ESF8735RKX,Comfort Lift,AS/NZS 2007.1:2005,3.38529826448832,3.0,0.292,0.109,P1 ECO,139.0,,0.107,108453,Approved,12.0,Built-in,False,595.0,2022-07-06,,Single product class,Available,,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Electrolux,14,287,Single,Italy,True,570.0,820.0,IEC,ESF8735ROX,Comfort Lift,AS/NZS 2007.1:2005,3.38529826448832,3.0,0.292,0.109,P1 ECO,139.0,,0.107,108453,Approved,12.0,Built-in,False,595.0,2022-07-06,,Single product class,Available,,,12.5,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,EURO,10,189,Single,China,True,600.0,845.0,IEC,EDS45SX,,AS/NZS 2007.1:2005,3.61313306325884,3.5,0.000432,0.480291,ECO,209.0,"Australia,Fiji,New Zealand",0.478834,108485,Approved,11.0,Freestanding,False,450.0,2022-07-25,,Single product class,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,11.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Omega,6,164,Single,China,False,518.0,452.0,IEC,OFI101X,,AS/NZS 2007.1:2005,2.5787317328589,2.5,1e-06,0.53,Normal,129.91,"Australia,New Zealand",0.52,108531,Approved,7.4,Freestanding,False,550.0,2022-07-07,,Single product class,Available,,http://www.omegaappliances.com.au,7.4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,Hafele,14,259,Single,China,True,610.0,845.0,IEC,535.29.580,,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,Normal,168.5,"Australia,Fiji,New Zealand",0.47,108536,Approved,12.0,Freestanding,False,598.0,2022-07-14,,Single product class,Available,,http://www.hafele.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2015,EURO,14,259,Single,China,True,600.0,845.0,IEC,EDS14P,EDS14P,AS/NZS 2007.1:2005,3.67310697043913,3.5,0.00032,0.47,ECO,169.0,"Australia,Fiji,New Zealand",0.47,108560,Approved,12.0,Freestanding,False,598.0,2022-07-07,,Single product class,Available,http://www.euroappliances.com.au/,http://www.euroappliances.com.au,12.0,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
