"app","powerkW","star","screensize","Screen_Tech","Power.supply","Tuner.Type"
"television",1.05479452054795,3,139.726,"LCD (LED)","Internal","Digital"
"television",0.616438356164384,4,125.638,"LCD","Internal","Analogue/Digital"
"television",0.964383561643836,3,146.059,"LCD","Internal","Analogue/Digital"
"television",0.282191780821918,2,54.588,"LCD (LED)","Internal","Analogue/Digital"
"television",0.284931506849315,2,59.649,"LCD (LED)","Internal","Analogue/Digital"
"television",0.383561643835616,3,79.88,"LCD (LED)","Internal","Analogue/Digital"
"television",0.221917808219178,3,59.824,"LCD (LED)","EPS","Digital"
"television",1.12602739726027,3,163.897,"LCD","Internal","Analogue/Digital"
"television",1.12602739726027,3,163.897,"LCD","Internal","Analogue/Digital"
"television",1.12602739726027,3,163.897,"LCD","Internal","Analogue/Digital"
"television",1.01917808219178,4,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",2.98630136986301,2,214.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.342465753424658,3,80.039,"LCD (LED)","Internal","Digital"
"television",0.580821917808219,3,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.246575342465753,2,39.491,"LCD (LED)","EPS","Analogue/Digital"
"television",0.682191780821918,3,125.749,"LCD","Internal","Analogue/Digital"
"television",0.682191780821918,3,125.749,"LCD","Internal","Analogue/Digital"
"television",0.682191780821918,3,125.749,"LCD","Internal","Analogue/Digital"
"television",0.136986301369863,3,39.491,"LCD (LED)","Internal","Analogue/Digital"
"television",0.136986301369863,3,39.491,"LCD (LED)","Internal","Analogue/Digital"
"television",0.136986301369863,3,39.491,"LCD (LED)","Internal","Analogue/Digital"
"television",0.136986301369863,3,39.491,"LCD (LED)","Internal","Analogue/Digital"
"television",0.86027397260274,3,147.156,"LCD (LED)","Internal","Analogue/Digital"
"television",0.86027397260274,3,147.156,"LCD (LED)","Internal","Analogue/Digital"
"television",0.86027397260274,3,147.156,"LCD (LED)","Internal","Analogue/Digital"
"television",0.967123287671233,3,146.068,"LCD","Internal","Analogue/Digital"
"television",0.824657534246575,4,146.068,"LCD (LED)","Internal","Analogue/Digital"
"television",0.342465753424658,3,80.038,"LCD (LED)","Internal","Analogue/Digital"
"television",0.761643835616438,3,125.725,"LCD (LED)","Internal","Analogue/Digital"
"television",1.23561643835616,3,163.829,"LCD","Internal","Analogue/Digital"
"television",1.05479452054795,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.20547945205479,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.00547945205479,4,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",0.315068493150685,3,82.471,"LCD","Internal","Analogue/Digital"
"television",0.534246575342466,3,97.799,"LCD (LED)","Internal","Analogue/Digital"
"television",0.876712328767123,3,138.711,"LCD","Internal","Analogue/Digital"
"television",0.706849315068493,3,125.638,"LCD","Internal","Analogue/Digital"
"television",0.580821917808219,4,125.731,"LCD","Internal","Analogue/Digital"
"television",0.745205479452055,4,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.40821917808219,3,163.829,"LCD (LED)","Internal","unknown"
"television",0.73972602739726,4,138.783,"LCD (LED)","Internal","Digital"
"television",0.684931506849315,4,138.783,"LCD (LED)","Internal","Digital"
"television",0.967123287671233,3,146.039,"LCD (LED)","Internal","unknown"
"television",0.956164383561644,3,138.711,"LCD (LED)","Internal","unknown"
"television",0.726027397260274,3,125.725,"LCD (LED)","Internal","unknown"
"television",0.657534246575342,3,107.863,"LCD (LED)","Internal","unknown"
"television",0.284931506849315,4,79.967,"LCD (LED)","Internal","Analogue/Digital"
"television",0.284931506849315,4,79.967,"LCD (LED)","Internal","Analogue/Digital"
"television",0.602739726027397,4,125.731,"LCD (LED)","Internal","Digital"
"television",0.824657534246575,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.895890410958904,2,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",1.04109589041096,3,138.847,"LCD (LED)","Internal","Analogue/Digital"
"television",1.42465753424658,3,163.742,"LCD (LED)","Internal","Analogue/Digital"
"television",0.413698630136986,2,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",1.28767123287671,4,189.34,"LCD (LED)","Internal","Analogue/Digital"
"television",1.00547945205479,4,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",1.05479452054795,3,163.888,"LCD (LED)","Internal","Analogue/Digital"
"television",0.43013698630137,3,97.974,"LCD (LED)","Internal","Analogue/Digital"
"television",0.468493150684932,4,107.953,"LCD (LED)","Internal","Analogue/Digital"
"television",0.315068493150685,3,82.471,"LCD (LED)","Internal","Analogue/Digital"
"television",0.276712328767123,4,80.039,"LCD (LED)","Internal","Analogue/Digital"
"television",1.12328767123288,3,163.896,"LCD (LED)","Internal","Digital"
"television",0.476712328767123,3,101.609,"LCD (LED)","Internal","Analogue/Digital"
"television",0.756164383561644,3,125.731,"LCD (LED)","Internal","Analogue/Digital"
"television",0.413698630136986,4,100.332,"LCD (LED)","Internal","Analogue/Digital"
"television",0.356164383561644,3,80.039,"LCD (LED)","Internal","Analogue/Digital"
"television",0.243835616438356,3,59.824,"LCD (LED)","EPS","Analogue/Digital"
"television",0.545205479452055,3,101.609,"LCD (LED)","Internal","Analogue/Digital"
"television",1.28767123287671,4,189.34,"LCD (LED)","Internal","Analogue/Digital"
"television",0.408219178082192,4,100.305,"LCD (LED)","Internal","Analogue/Digital"
"television",1.86575342465753,3,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",1.13698630136986,3,163.896,"LCD (LED)","Internal","Digital"
"television",0.726027397260274,2,107.863,"LCD (LED)","Internal","Analogue/Digital"
"television",0.928767123287671,4,163.896,"LCD","Internal","Analogue/Digital"
"television",1.15068493150685,3,146.126,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,3,108.044,"LCD (LED)","Internal","Digital"
"television",0.821917808219178,3,138.783,"LCD (LED)","Internal","Digital"
"television",0.73972602739726,4,138.783,"LCD (LED)","Internal","Digital"
"television",0.643835616438356,2,101.612,"LCD","Internal","Analogue/Digital"
"television",2.36164383561644,3,214.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.465753424657534,4,107.956,"LCD (LED)","Internal","Analogue/Digital"
"television",0.764383561643836,2,109.538,"LCD (LED)","Internal","Analogue/Digital"
"television",0.764383561643836,2,109.538,"LCD (LED)","Internal","Analogue/Digital"
"television",0.764383561643836,2,109.538,"LCD (LED)","Internal","Analogue/Digital"
"television",2.3013698630137,2,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",1.43835616438356,2,163.965,"LCD (LED)","Internal","Analogue/Digital"
"television",2.21095890410959,3,219.878,"LCD (LED)","Internal","Digital"
"television",1.16986301369863,2,138.798,"LCD (LED)","Internal","Analogue/Digital"
"television",1.60547945205479,3,189.306,"LCD (LED)","Internal","Digital"
"television",0.268493150684932,4,80.039,"LCD (LED)","Internal","Analogue/Digital"
"television",0.356164383561644,3,80.039,"LCD (LED)","Internal","unknown"
"television",0.887671232876712,2,123.219,"LCD (LED)","Internal","Digital"
"television",1.22739726027397,3,176.592,"LCD (LED)","Internal","Digital"
"television",0.767123287671233,3,125.638,"LCD (LED)","Internal","Analogue/Digital"
"television",0.356164383561644,3,80.039,"LCD (LED)","Internal","unknown"
"television",0.547945205479452,3,107.953,"LCD (LED)","Internal","unknown"
"television",1.02739726027397,3,146.068,"LCD (LED)","Internal","Digital"
"television",1.20821917808219,2,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",0.76986301369863,3,123.219,"LCD (LED)","EPS","Analogue/Digital"
"television",0.693150684931507,2,107.95,"LCD (LED)","EPS","Analogue/Digital"
"television",1.04109589041096,2,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.824657534246575,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,3,108.044,"LCD (LED)","Internal","Digital"
"television",1.58904109589041,3,189.34,"LCD (LED)","Internal","Digital"
"television",0.547945205479452,3,108.044,"LCD (LED)","Internal","Digital"
"television",0.958904109589041,3,138.711,"LCD","Internal","Analogue/Digital"
"television",0.189041095890411,3,47.013,"LCD (LED)","EPS","Digital"
"television",0.276712328767123,2,54.621,"LCD (LED)","EPS","Digital"
"television",0.268493150684932,2,59.809,"LCD (LED)","EPS","Digital"
"television",0.298630136986301,2,59.809,"LCD (LED)","EPS","Digital"
"television",2.3013698630137,2,189.333,"LCD (LED)","Internal","Analogue/Digital"
"television",1.0958904109589,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.0958904109589,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.37534246575342,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.37534246575342,3,163.897,"OLED","Internal","Analogue/Digital"
"television",0.895890410958904,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.895890410958904,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.11506849315068,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.11506849315068,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",0.413698630136986,2,80.029,"LCD (LED)","Internal","Analogue/Digital"
"television",1.21917808219178,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",0.753424657534247,3,138.731,"LCD (LED)","Internal","Analogue/Digital"
"television",0.531506849315069,3,107.953,"LCD (LED)","Internal","Analogue/Digital"
"television",0.813698630136986,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.915068493150685,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.915068493150685,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.865753424657534,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.865753424657534,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01643835616438,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.14520547945205,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.14520547945205,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.08493150684932,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.08493150684932,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.52602739726027,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56438356164384,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56438356164384,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",2.16438356164384,3,207.145,"LCD (LED)","Internal","Analogue/Digital"
"television",2.04657534246575,3,217.425,"LCD (LED)","Internal","Analogue/Digital"
"television",2.26575342465753,3,217.425,"LCD (LED)","Internal","Analogue/Digital"
"television",2.26575342465753,3,217.425,"LCD (LED)","Internal","Analogue/Digital"
"television",0.320547945205479,3,80.04,"LCD (LED)","Internal","Analogue/Digital"
"television",0.73972602739726,4,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.08219178082192,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",0.547945205479452,3,108.044,"LCD (LED)","Internal","Analogue/Digital"
"television",2.51232876712329,2,189.306,"LCD (LED)","Internal","Analogue/Digital"
"television",1.98904109589041,2,163.965,"LCD (LED)","Internal","Analogue/Digital"
"television",0.684931506849315,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.684931506849315,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.684931506849315,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.684931506849315,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.684931506849315,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.684931506849315,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.854794520547945,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.854794520547945,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.854794520547945,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.854794520547945,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.854794520547945,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",0.854794520547945,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01643835616438,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01643835616438,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01643835616438,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01643835616438,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01643835616438,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01643835616438,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.44383561643836,3,176.564,"LCD (LED)","Internal","Analogue/Digital"
"television",1.44383561643836,3,176.564,"LCD (LED)","Internal","Analogue/Digital"
"television",1.44383561643836,3,176.564,"LCD (LED)","Internal","Analogue/Digital"
"television",1.06575342465753,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.06575342465753,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.15616438356164,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.15616438356164,2,138.783,"OLED","Internal","Analogue/Digital"
"television",1.26575342465753,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.26575342465753,3,163.897,"OLED","Internal","Analogue/Digital"
"television",1.43561643835616,2,163.897,"OLED","Internal","Analogue/Digital"
"television",1.43561643835616,2,163.897,"OLED","Internal","Analogue/Digital"
"television",1.5041095890411,2,163.897,"OLED","Internal","Analogue/Digital"
"television",1.72876712328767,3,194.738,"OLED","Internal","Analogue/Digital"
"television",1.72876712328767,3,194.738,"OLED","Internal","Analogue/Digital"
"television",1.8,3,194.738,"OLED","Internal","Analogue/Digital"
"television",1.8,3,194.738,"OLED","Internal","Analogue/Digital"
"television",0.852054794520548,3,125.638,"LCD (LED)","Internal","Analogue/Digital"
"television",1.73424657534247,1,138.798,"LCD (LED)","Internal","Analogue/Digital"
"television",0.854794520547945,3,125.727,"LCD (LED)","Internal","Analogue/Digital"
"television",2.19452054794521,2,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",2.76438356164384,2,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",2.76438356164384,2,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",3.55616438356164,1,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",0.706849315068493,4,138.711,"LCD","Internal","Digital"
"television",2.04657534246575,3,217.425,"LCD (LED)","Internal","Analogue/Digital"
"television",0.408219178082192,4,100.305,"LCD (LED)","Internal","Analogue/Digital"
"television",0.276712328767123,4,80.039,"LCD (LED)","Internal","Analogue/Digital"
"television",0.276712328767123,4,80.039,"LCD (LED)","Internal","Analogue/Digital"
"television",0.821917808219178,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.2027397260274,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",3.30684931506849,2,222.494,"OLED","Internal","Analogue/Digital"
"television",0.2,3,59.809,"LCD (LED)","EPS","Analogue/Digital"
"television",4.53972602739726,1,214.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.684931506849315,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.715068493150685,3,123.202,"LCD (LED)","Internal","Analogue/Digital"
"television",0.816438356164384,4,146.002,"LCD","Internal","Analogue/Digital"
"television",0.693150684931507,2,107.749,"LCD (LED)","Internal","Analogue/Digital"
"television",0.30958904109589,3,80.103,"LCD (LED)","Internal","Digital"
"television",0.30958904109589,3,80.103,"LCD (LED)","Internal","Digital"
"television",0.30958904109589,3,80.103,"LCD (LED)","Internal","Digital"
"television",0.917808219178082,2,125.725,"LCD (LED)","Internal","Digital"
"television",0.917808219178082,2,125.725,"LCD (LED)","Internal","Digital"
"television",0.917808219178082,2,125.725,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",0.986301369863014,3,138.711,"LCD (LED)","Internal","Analogue/Digital"
"television",1.58904109589041,2,163.791,"LCD (LED)","Internal","Analogue/Digital"
"television",1.83561643835616,2,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.83561643835616,2,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.02739726027397,3,138.798,"LCD (LED)","Internal","Digital"
"television",1.02739726027397,3,138.798,"LCD (LED)","Internal","Digital"
"television",1.02739726027397,3,138.798,"LCD (LED)","Internal","Digital"
"television",0.235616438356164,3,60.678,"LCD (LED)","Internal","Digital"
"television",0.326027397260274,3,80.029,"LCD (LED)","Internal","Analogue/Digital"
"television",0.465753424657534,3,101.607,"LCD (LED)","Internal","Analogue/Digital"
"television",0.879452054794521,3,138.798,"LCD (LED)","Internal","Digital"
"television",0.879452054794521,3,138.798,"LCD (LED)","Internal","Digital"
"television",0.879452054794521,3,138.798,"LCD (LED)","Internal","Digital"
"television",1.01369863013699,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.06849315068493,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.06849315068493,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.06849315068493,3,163.878,"LCD (LED)","Internal","Digital"
"television",0.821917808219178,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.284931506849315,4,79.967,"LCD","Internal","Analogue/Digital"
"television",2.7041095890411,2,194.738,"OLED","Internal","Analogue/Digital"
"television",2.72602739726027,1,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.01643835616438,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",1.15616438356164,3,152.663,"LCD (LED)","Internal","Analogue/Digital"
"television",1.25479452054795,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.56438356164384,3,189.275,"LCD (LED)","Internal","Analogue/Digital"
"television",0.70958904109589,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.698630136986301,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.698630136986301,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.698630136986301,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.698630136986301,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.917808219178082,2,125.725,"LCD (LED)","Internal","Digital"
"television",0.928767123287671,3,138.798,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.54794520547945,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.54794520547945,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.54794520547945,3,189.579,"LCD (LED)","Internal","Digital"
"television",0.698630136986301,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.917808219178082,2,125.725,"LCD (LED)","Internal","Digital"
"television",0.928767123287671,3,138.798,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,3,146.039,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,3,146.039,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,3,146.039,"LCD (LED)","Internal","Digital"
"television",1.34794520547945,3,176.592,"LCD (LED)","Internal","Digital"
"television",1.34794520547945,3,176.592,"LCD (LED)","Internal","Digital"
"television",1.34794520547945,3,176.592,"LCD (LED)","Internal","Digital"
"television",1.54794520547945,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.33972602739726,2,138.798,"OLED","Internal","Analogue/Digital"
"television",1.63561643835616,2,163.965,"OLED","Internal","Analogue/Digital"
"television",0.778082191780822,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.778082191780822,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.778082191780822,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.778082191780822,2,107.95,"LCD (LED)","Internal","Digital"
"television",1.02739726027397,2,123.219,"LCD (LED)","Internal","Digital"
"television",1.02739726027397,2,123.219,"LCD (LED)","Internal","Digital"
"television",1.02739726027397,2,123.219,"LCD (LED)","Internal","Digital"
"television",1.12876712328767,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.12876712328767,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.12876712328767,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.12876712328767,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.86849315068493,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.86849315068493,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.86849315068493,3,189.579,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,3,146.039,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,3,146.039,"LCD (LED)","Internal","Digital"
"television",0.93972602739726,3,146.039,"LCD (LED)","Internal","Digital"
"television",1.45753424657534,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.10958904109589,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.10958904109589,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.10958904109589,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.7972602739726,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.7972602739726,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.7972602739726,3,189.579,"LCD (LED)","Internal","Digital"
"television",1.91780821917808,3,214.783,"LCD (LED)","Internal","Digital"
"television",1.91780821917808,3,214.783,"LCD (LED)","Internal","Digital"
"television",1.91780821917808,3,214.783,"LCD (LED)","Internal","Digital"
"television",1.51780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.51780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.51780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",2.0986301369863,2,163.878,"LCD (LED)","Internal","Digital"
"television",2.0986301369863,2,163.878,"LCD (LED)","Internal","Digital"
"television",2.0986301369863,2,163.878,"LCD (LED)","Internal","Digital"
"television",2.57808219178082,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.57808219178082,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.57808219178082,2,189.579,"LCD (LED)","Internal","Digital"
"television",1.35890410958904,3,163.897,"LCD (LED)","Internal","Analogue/Digital"
"television",1.83835616438356,3,207.217,"LCD (LED)","Internal","Digital"
"television",1.83835616438356,3,207.217,"LCD (LED)","Internal","Digital"
"television",1.83835616438356,3,207.217,"LCD (LED)","Internal","Digital"
"television",0.90958904109589,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.90958904109589,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.90958904109589,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.967123287671233,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.967123287671233,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.967123287671233,2,107.95,"LCD (LED)","Internal","Digital"
"television",1.28767123287671,2,125.725,"LCD (LED)","Internal","Digital"
"television",1.28767123287671,2,125.725,"LCD (LED)","Internal","Digital"
"television",1.28767123287671,2,125.725,"LCD (LED)","Internal","Digital"
"television",1.35890410958904,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.35890410958904,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.35890410958904,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.45753424657534,3,176.456,"LCD (LED)","Internal","Analogue/Digital"
"television",1.51780821917808,2,163.878,"LCD (LED)","Internal","Digital"
"television",1.51780821917808,2,163.878,"LCD (LED)","Internal","Digital"
"television",1.51780821917808,2,163.878,"LCD (LED)","Internal","Digital"
"television",2.57808219178082,2,214.783,"LCD (LED)","Internal","Digital"
"television",2.57808219178082,2,214.783,"LCD (LED)","Internal","Digital"
"television",2.57808219178082,2,214.783,"LCD (LED)","Internal","Digital"
"television",1.51780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.51780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",1.51780821917808,2,138.798,"LCD (LED)","Internal","Digital"
"television",2.11780821917808,2,163.878,"LCD (LED)","Internal","Digital"
"television",2.11780821917808,2,163.878,"LCD (LED)","Internal","Digital"
"television",2.11780821917808,2,163.878,"LCD (LED)","Internal","Digital"
"television",2.4986301369863,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.4986301369863,2,189.579,"LCD (LED)","Internal","Digital"
"television",2.4986301369863,2,189.579,"LCD (LED)","Internal","Digital"
"television",0.73972602739726,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.73972602739726,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.73972602739726,2,107.987,"LCD (LED)","Internal","Analogue/Digital"
"television",0.386301369863014,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.386301369863014,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",0.386301369863014,3,80.043,"LCD (LED)","Internal","Analogue/Digital"
"television",2.91780821917808,1,163.878,"LCD (LED)","Internal","Digital"
"television",2.91780821917808,1,163.878,"LCD (LED)","Internal","Digital"
"television",2.91780821917808,1,163.878,"LCD (LED)","Internal","Digital"
"television",3.18904109589041,1,189.579,"LCD (LED)","Internal","Digital"
"television",3.18904109589041,1,189.579,"LCD (LED)","Internal","Digital"
"television",3.18904109589041,1,189.579,"LCD (LED)","Internal","Digital"
"television",3.35890410958904,2,207.217,"LCD (LED)","Internal","Digital"
"television",3.35890410958904,2,207.217,"LCD (LED)","Internal","Digital"
"television",3.35890410958904,2,207.217,"LCD (LED)","Internal","Digital"
"television",1.63835616438356,4,214.783,"LCD (LED)","Internal","Digital"
"television",1.63835616438356,4,214.783,"LCD (LED)","Internal","Digital"
"television",1.63835616438356,4,214.783,"LCD (LED)","Internal","Digital"
"television",0.871232876712329,3,125.731,"LCD (LED)","Internal","Analogue/Digital"
"television",1.13972602739726,3,163.896,"LCD (LED)","Internal","Analogue/Digital"
"television",1.03561643835616,3,138.783,"LCD (LED)","Internal","Analogue/Digital"
"television",0.723287671232877,2,107.986,"LCD (LED)","Internal","Analogue/Digital"
"television",1.32054794520548,4,189.34,"LCD (LED)","Internal","Analogue/Digital"
"television",2.93972602739726,1,163.878,"LCD (LED)","Internal","Digital"
"television",2.93972602739726,1,163.878,"LCD (LED)","Internal","Digital"
"television",2.93972602739726,1,163.878,"LCD (LED)","Internal","Digital"
"television",3.25753424657534,1,189.579,"LCD (LED)","Internal","Digital"
"television",3.25753424657534,1,189.579,"LCD (LED)","Internal","Digital"
"television",3.25753424657534,1,189.579,"LCD (LED)","Internal","Digital"
"television",3.66849315068493,2,214.783,"LCD (LED)","Internal","Digital"
"television",3.66849315068493,2,214.783,"LCD (LED)","Internal","Digital"
"television",3.66849315068493,2,214.783,"LCD (LED)","Internal","Digital"
"television",0.698630136986301,2,107.95,"LCD (LED)","Internal","Digital"
"television",0.917808219178082,2,125.725,"LCD (LED)","Internal","Digital"
"television",0.928767123287671,3,138.798,"LCD (LED)","Internal","Digital"
"television",1.16712328767123,3,163.878,"LCD (LED)","Internal","Digital"
"television",1.34794520547945,3,176.592,"LCD (LED)","Internal","Digital"
