Record ID,Status,Brand Name,Model Number,Family Name,Selling Countries,Manufacturing Countries,Product Website,Representative Brand URL,Availability,Expiry Date
77396,Approved,PB Manukau,WKSPBMN239356-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-11-28
77397,Approved,PB Manukau,WKSPBMN240122-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-11-28
77398,Approved,PB Manukau,WKSPBMN239356-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-11-28
77399,Approved,PB Manukau,WKSPBMN240144-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-11-28
77410,Approved,PB,SOHM024326-d,,New Zealand,New Zealand,,,Unavailable,2113-11-28
77411,Approved,PB,WKSPBHM024328-d,,New Zealand,New Zealand,,,Unavailable,2113-11-28
77448,Approved,PB,WKSPBHM024461-d,,New Zealand,New Zealand,,,Unavailable,2113-12-02
77464,Approved,PB,WKSPBHM024411-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77465,Approved,PB,WKSPBHM024441-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77466,Approved,PB,WKSPBHM024435-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77474,Approved,PB,wkspbhn016799-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2113-12-05
77476,Approved,PB,WKSPBPN368562-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2113-12-05
77483,Approved,PB,WKSPBHM024629-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77484,Approved,PB,WKSPBHM24681-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77485,Approved,PB,WKSPBHN018108-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2113-12-05
77486,Approved,PB,WKSPBHN018196-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2113-12-05
77508,Approved,PB,WKSPBHM024746-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77546,Approved,PB,WKSPBHM024684-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77547,Approved,PB,WKSPBHM024739-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77548,Approved,PB,WKSPBHM024777-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77550,Approved,PB,WKSPBHM024815-d,,New Zealand,New Zealand,,,Unavailable,2113-12-05
77554,Approved,PB,WKSPBHM024854-d,,New Zealand,New Zealand,,,Unavailable,2113-12-06
77580,Approved,PB,WKSPBHM025071 -d,,New Zealand,New Zealand,,,Unavailable,2113-12-10
77581,Approved,PB,WKSPBHM024683-d,,New Zealand,New Zealand,,,Unavailable,2113-12-09
77600,Approved,PB,WKSPBHM025153-d,,New Zealand,New Zealand,,,Unavailable,2113-12-10
77613,Approved,PB,WKSPBHM025180-d,,New Zealand,New Zealand,,,Unavailable,2113-12-10
77652,Approved,PB,WKSPBHM025231-d,,New Zealand,New Zealand,,,Unavailable,2113-12-13
77673,Approved,PB,WKSPBHM025312-d,,New Zealand,New Zealand,,,Unavailable,2113-12-12
77693,Approved,PB,WKSPBHM025378-d,,New Zealand,New Zealand,,,Unavailable,2113-12-13
77724,Approved,PB Manukau,WKSPBMN240531-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-13
77725,Approved,PB,WKSPBHM025399-d,,New Zealand,New Zealand,,,Unavailable,2113-12-13
77728,Approved,PB,WKSPBHN018804-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2113-12-16
77729,Approved,PB,WKSPBHN018421-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2113-12-16
77730,Approved,PB,WKSPBHM025388-d,,New Zealand,New Zealand,,,Unavailable,2113-12-16
77735,Approved,PB Manukau,WKSPBMN240254-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-16
77736,Approved,PB Manukau,WKSPBMN240685-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-16
77739,Approved,PB Manukau,WKSPBMN240802-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-16
77741,Approved,PB Manukau,WKSPBMN240518-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77742,Approved,PB Manukau,WKSPBMN240518-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77743,Approved,PB Manukau,WKSPBMN240518-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77745,Approved,PB Manukau,WKSPBMN240518-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77746,Approved,PB Manukau,WKSPBMN240518-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77768,Approved,PB Manukau,WKSPBMN240919-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77769,Approved,PB Manukau,WKSPBMN240919-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77770,Approved,PB Manukau,WKSPBMN240919-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77771,Approved,PB Manukau,WKSPBMN240889-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77772,Approved,PB Manukau,WKSPBMN241027-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77773,Approved,PB Manukau,WKSPBMN241190-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77774,Approved,PB Manukau,WKSPBMN241124-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77775,Approved,PB Manukau,WKSPBMN241154-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-17
77776,Approved,PB Manukau,WKSPBMN241075-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-18
77787,Approved,PB,WKSPBHM023813-d,,New Zealand,New Zealand,,,Unavailable,2113-12-24
77788,Approved,PB,WKSPBHM025544-d,,New Zealand,New Zealand,,,Unavailable,2113-12-24
77828,Approved,PB,WKSPBWL001398-d,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-20
77832,Approved,PB Manukau,WKSPBMN241545-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-24
77834,Approved,PB Manukau,WKSPBMN241545-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-24
77850,Approved,PB,WKSPBHM025735-d,,New Zealand,New Zealand,,,Unavailable,2113-12-24
77859,Approved,PB Manukau,WKSPBMN241218-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2113-12-24
77880,Approved,XPC,ANTTP550C-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77882,Approved,XPC,anttp650c-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77883,Approved,XPC,ANTTP5750C-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77884,Approved,XPC,CMV550S-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77887,Approved,XPC,CMV750S-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77888,Approved,XPC,FSPRA550-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77889,Approved,XPC,FSPRA650-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77890,Approved,XPC,FSPRA750-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77891,Approved,XPC,FSPAU600-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-13
77924,Approved,PB,WKSPBHM025958-d,,New Zealand,New Zealand,,,Unavailable,2114-01-13
77934,Approved,PB,WKSPBHM026012-d,,New Zealand,New Zealand,,,Unavailable,2114-01-13
77980,Approved,PB,WKSPBHM026220-d,,New Zealand,New Zealand,,,Unavailable,2114-01-13
78009,Approved,PB,WKSPB026537 -d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78013,Approved,PB,WKSPBHM026454-d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78014,Approved,PB,WKSPBHM026551-d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78035,Approved,PB, WKSPBHM026457-d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78036,Approved,PB,WKSPBHM026413-d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78049,Approved,2MORO & IT,2iAS-550-a,,New Zealand,New Zealand,http://www.2moroit.co.nz/,http://www.2moroit.co.nz/,Unavailable,2114-01-15
78051,Approved,2MORO & IT,2IRX-500AE-a,,New Zealand,New Zealand,http://www.2moroit.co.nz/,http://www.2moroit.co.nz/,Unavailable,2114-01-15
78057,Approved,PB,WKSPBHM026678-d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78063,Approved,PB,WKSPBHM026778 -d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78066,Approved,PB,WKSPBHM026785-d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78072,Approved,PB,WKSPBHM026783 -d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78120,Approved,PB,WKSPBHm026956-b,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78127,Approved,PB,WKSPBHM026985-d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78155,Approved,Onlinesale Computers,AMD8320AntecVP500P-c,,New Zealand,New Zealand,http://www.onlinesale.co.nz/,,Unavailable,2114-02-03
78192,Approved,PB,WKSPBHM027141-d,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78206,Approved,PB,WKSPBHM027211-b,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78209,Approved,PB,WKSPBHM027218-d,,New Zealand,New Zealand,,,Unavailable,2114-01-16
78215,Approved,PB Manukau,WKSPBMN241565-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-17
78216,Approved,PB Manukau,WKSPBMN242210-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-17
78217,Approved,PB Manukau,WKSPBMN242478-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-17
78218,Approved,PB Manukau,WKSPBMN242641-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-17
78219,Approved,PB Manukau,WKSPBMN242040-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-17
78221,Approved,PB Manukau,WKSPBMN242876-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-17
78223,Approved,PB Manukau,WKSPBMN242782-a,,New Zealand,New Caledonia,,http://pbtech.co.nz/,Unavailable,2114-01-13
78302,Approved,PB,WKSPBHM026551-d,,New Zealand,New Zealand,,,Unavailable,2114-01-13
78303,Approved,PB,WKSPBHM027390-d,,New Zealand,New Zealand,,,Unavailable,2114-01-13
78304,Approved,PB,WKSPBHM027356-d,,New Zealand,New Zealand,,,Unavailable,2114-01-13
78305,Approved,PB,WKSPBHM27419-d,,New Zealand,New Zealand,,,Unavailable,2114-01-13
78306,Approved,Penntech,PT-100-c,,New Zealand,New Zealand,,,Unavailable,2114-04-02
78308,Approved,PB,WKSPBHM027472-d,,New Zealand,New Zealand,,,Unavailable,2114-01-13
78347,Approved,PB,WKSPBHM027565-d,,New Zealand,New Zealand,,,Unavailable,2114-01-17
78348,Approved,PB,WKSPBHM027551-b,,New Zealand,New Zealand,,,Unavailable,2114-01-15
78365,Approved,PB,WKSPBHN020214-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-01-17
78366,Approved,PB,WKSPBHN020248-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-01-17
78375,Approved,PB,WKSPBHM027557-b,,New Zealand,New Zealand,,,Unavailable,2114-01-17
78378,Approved,PB,WKSPBHM027558-b,,New Zealand,New Zealand,,,Unavailable,2114-01-17
78380,Approved,PB,WKSPBHM027633-d,,New Zealand,New Zealand,,,Unavailable,2114-01-17
78381,Approved,PB Manukau,WKSPBMN242987-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-17
78382,Approved,PB Manukau,WKSPBMN243376-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-17
78419,Approved,Simply Computers System,SIMPCOMP14I3-a,,New Zealand,New Zealand,,,Unavailable,2114-01-17
78425,Approved,Simply Computers System,SIMPCOMP14P-a,,New Zealand,New Zealand,,,Unavailable,2114-01-17
78487,Approved,PB,WKSPBHN020531-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-01-23
78488,Approved,PB,WKSPBHM027803-d,,New Zealand,New Zealand,,,Unavailable,2114-01-23
78492,Approved,PB,WKSPBDT199353-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-23
78493,Approved,PB,WKSPBDT198928-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-28
78494,Approved,PB,WKSPBDT199280-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-28
78496,Approved,PB,WKSPBDT199434-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-23
78499,Approved,PB,WKSPBDT199652-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-29
78500,Approved,PB,WKSPBDT199271-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-23
78501,Approved,PB,WKSPBDT199898-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-29
78502,Approved,XPC,zal500w-a,,New Zealand,New Zealand,http://www.xpcomputers.co.nz/,,Unavailable,2114-01-27
78503,Approved,PB,WKSPBDT199826-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-29
78508,Approved,PB,WKSPBHM027968-d,,New Zealand,New Zealand,,,Unavailable,2114-01-27
78537,Approved,PB,WKSPBDT199898-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-23
78546,Approved,PB,WKSPBDT199826-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-23
78559,Approved,PB,WKSPBHM028143-d,,New Zealand,New Zealand,,,Unavailable,2114-01-23
78564,Approved,PB,WKSPBHM028141-b,,New Zealand,New Zealand,,,Unavailable,2114-01-23
78565,Approved,PB,WKSPBHM027052-b,,New Zealand,New Zealand,,,Unavailable,2114-01-23
78568,Approved,PB,WKSPBDT200289-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-23
78570,Approved,PB,WKSPBDT199667-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-29
78575,Approved,PB,WKSPBHM028193-99-d,,New Zealand,New Zealand,,,Unavailable,2114-01-27
78576,Approved,PB,WKSPBDT199919-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-28
78580,Approved,AceTech,intel G3220-b,,New Zealand,New Zealand,,,Unavailable,2114-01-27
78581,Approved,AceTech,intel i5 4440-c,,New Zealand,New Zealand,,,Unavailable,2114-01-28
78583,Approved,PB Manukau,WKSPBMN243380-a,,"Australia,New Zealand",New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-28
78584,Approved,PB Manukau,WKSPBMN243380-a,,"Australia,New Zealand",New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-28
78585,Approved,PB Manukau,WKSPBMN243457-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-28
78586,Approved,PB Manukau,WKSPBMN243457-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-29
78587,Approved,PB Manukau,WKSPBMN243457-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-29
78588,Approved,PB Manukau,WKSPBMN243457-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-29
78589,Approved,PB Manukau,WKSPBMN243457-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-30
78590,Approved,PB Manukau,WKSPBMN243536-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-27
78591,Approved,PB Manukau,WKSPBMN243234-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-27
78596,Approved,PB,WKSPBDT99550-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-29
78597,Approved,PB Manukau,WKSPBMN242068-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-27
78601,Approved,PB,WKSPBDT200976-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-29
78608,Approved,PB,WKSPBHM028050-b,,New Zealand,New Zealand,,,Unavailable,2114-01-27
78610,Approved,PB,WKKPBHM028270-d,,New Zealand,New Zealand,,,Unavailable,2114-01-27
78618,Approved,PB,WKSPBHM028346-d,,New Zealand,New Zealand,,,Unavailable,2114-01-27
78619,Approved,PB,WKSPBHM028351-d,,New Zealand,New Zealand,,,Unavailable,2114-01-27
78620,Approved,PB,WKSPBHM028322-d,,"Fiji,New Zealand",New Zealand,,,Unavailable,2114-01-27
78647,Approved,PB,WKSPBDT200554-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-29
78649,Approved,PB,WKSPBHM028493-d,,New Zealand,New Zealand,,,Unavailable,2114-01-29
78653,Approved,PB,WKSPBDT200364-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-30
78654,Approved,PB,WKSPBDT200837-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-01-30
78656,Approved,PB,WKSPBHM028052-b,,New Zealand,New Zealand,,,Unavailable,2114-01-30
78659,Approved,Compucon,0MDP002-a,,New Zealand,New Zealand,http://www.compucon.co.nz/,http://www.compucon.co.nz/,Unavailable,2114-01-30
78669,Approved,PB Manukau,WKSPBMN243971-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-02-20
78670,Approved,PB Manukau,WKSPBMN243971-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-02-20
78679,Approved,PB Manukau,WKSPBMN243973-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-31
78680,Approved,PB Manukau,WKSPBMN242976-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-31
78683,Approved,PB Manukau,WKSPBMN242976-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-31
78684,Approved,PB Manukau,WKSPBMN242976-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-31
78685,Approved,PB Manukau,WKSPBMN242976-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-31
78686,Approved,PB Manukau,WKSPBMN242976-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-31
78687,Approved,PB Manukau,WKSPBMN242976-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-31
78688,Approved,PB Manukau,WKSPBMN242976-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-01-31
78696,Approved,PB Manukau,WKSPBMN244121-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-02-03
78697,Approved,PB Manukau,WKSPBMN244126-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-02-03
78707,Approved,PB,WKSPBDT201168-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-03
78709,Approved,PB,WKSPBDT199553-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-03
78711,Approved,PB Manukau,WKSPBMN244018-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-02-03
78714,Approved,PB,WKSPBDT201169-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-03
78719,Approved,PB Manukau,WKSPBMN244260-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-02-03
78720,Approved,PB,WKSPBDT201500-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-03
78722,Approved,PB,WKSPBDT201796-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-03
78723,Approved,PB Manukau,WKSPBMN244193-a,,New Zealand,New Zealand,,http://pbtech.co.nz/,Unavailable,2114-02-03
78729,Approved,PB,WKSPBPN342005-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-03
78732,Approved,PB,WKSPBDT201904-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-04
78739,Approved,PB,WKSPBDT202181-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-04
78741,Approved,PB,WKSPBDT201997-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-04
78743,Approved,PB,WKSPBDT202068-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-04
78744,Approved,PB,WKSPBDT202413-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-04
78756,Approved,PB,WKSPBDT202669-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-20
78764,Approved,PB,WKSPBHM-d,,New Zealand,New Zealand,,,Unavailable,2114-02-20
78765,Approved,PB,WKSPBHN020657-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-20
78766,Approved,PB,WKSPBHM029030-d,,New Zealand,New Zealand,,,Unavailable,2114-02-11
78767,Approved,PB,WKSPBHN020749-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-20
78768,Approved,PB,WKSPBHN020966-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-20
78769,Approved,PB,WKSPBHN021272-a,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-20
78771,Approved,PB,WKSPBDT202531-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-11
78800,Approved,PB,WKSPBWL001750-d,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-11
78801,Approved,PB,WKSPBWL001528-d,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-11
78802,Approved,PB,WKSPBWL001449-c,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-11
78804,Approved,PB,WKSPBWL001573-d,,New Zealand,New Zealand,http://www.pbtech.co.nz/,http://www.pbtech.co.nz/,Unavailable,2114-02-11
78821,Approved,PB,WKSPBHM028754-c,,New Zealand,New Zealand,,,Unavailable,2114-02-11
78826,Approved,Compucon,0MSH001-a,,New Zealand,New Zealand,http://www.compucon.co.nz/,http://www.compucon.co.nz/,Unavailable,2114-02-11
78841,Approved,PB,WKSPBDT202085-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-11
78843,Approved,PB,WKSPBDT202458-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-11
78932,Approved,PB,WKSPBDT202741-a,,"Australia,New Zealand",New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-17
78934,Approved,PB,WKSPBHM029609-c,,New Zealand,New Zealand,,,Unavailable,2114-02-17
78941,Approved,PB,wkspb027703-d,,New Zealand,New Zealand,,,Unavailable,2114-02-17
78946,Approved,PB,WKSPBDT202753-a,,New Zealand,New Zealand,,http://www.pbtech.co.nz/,Unavailable,2114-02-17
