Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,Sing_or_fam,standard_rating,condenser_type,cert_program,cooling_capacity,Decl_COP,Decl_IPLV,ExpDate,GrandDate,SubmitStatus,Product Class,Availability Status,Product Website,Representative Brand URL,Registration Basis
105701,DAIKIN,EWAD590TZ-S,EWAD590TZ-S,"Australia,New Zealand",Italy,Family,True,Air Cooled,,589.0,2.74,5.88,2022-06-20,,Approved,Single product class,Unavailable,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
105701,DAIKIN,EWAD590TZ-SR,EWAD590TZ-S,"Australia,New Zealand",Italy,Family,True,Air Cooled,,589.0,2.74,5.88,2022-06-20,,Approved,Single product class,Unavailable,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
105701,DAIKIN,EWAD590TZ-SS,EWAD590TZ-S,"Australia,New Zealand",Italy,Family,True,Air Cooled,,589.0,2.74,5.88,2022-06-20,,Approved,Single product class,Unavailable,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
106194,CARRIER,30XAV-0532,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,528.0,3.052,5.088,2022-03-29,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
108281,DAIKIN,EWAD540TZ-S,EWAD540TZ-S,"Australia,New Zealand",Italy,Family,True,Air Cooled,,536.0,2.85,5.86,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
108281,DAIKIN,EWAD540TZ-SR,EWAD540TZ-S,"Australia,New Zealand",Italy,Family,True,Air Cooled,,536.0,2.85,5.86,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
108281,DAIKIN,EWAD540TZ-SS,EWAD540TZ-S,"Australia,New Zealand",Italy,Family,True,Air Cooled,,536.0,2.85,5.86,2022-06-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
108328,CARRIER,30XW-1052P,,"Australia,Fiji,New Zealand","France,China",Single,True,Water Cooled,AHRI,1083.3,5.97,8.03,2022-06-27,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
108598,YORK,YVWAM5MEEE,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Water Cooled,,865.0,5.549,9.091,2022-07-18,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
108601,YORK,YVAA0275E,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Air Cooled,,970.0,3.124,5.169,2022-07-14,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
108602,YORK,YLAA0391HE,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Air Cooled,,379.0,2.981,4.892,2022-07-20,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
108603,YORK,YLAA0442HE,,"Australia,Fiji,New Zealand","Mexico,China",Single,True,Air Cooled,,431.2,2.954,4.829,2022-07-18,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
108604,YORK,YMC2-S1835AB; M2C-233FAC; EB2914-371-C; CB2514-260-E,,"Australia,Fiji,New Zealand","United States of America,China",Single,True,Water Cooled,,1835.0,6.17,11.09,2022-07-20,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
108605,YORK,YMC2-S2125AB; M2C-246FAC; EB3314-371-C; CB3314-260-D,,"Australia,Fiji,New Zealand","United States of America,China",Single,True,Water Cooled,,2125.0,6.149,11.65,2022-07-19,,Approved,Single product class,Available,http://www.johnsoncontrols.com.au/,http://www.johnsoncontrols.com.au,AHRI
109452,CARRIER,30XW-0352,,"Australia,New Zealand","United States of America,France,China",Single,True,Water Cooled,AHRI,369.3,5.28,6.83,2022-08-28,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,
109453,CARRIER,30XW-V368,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1243.0,5.85,10.08,2022-08-15,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
109454,CARRIER,30XW-V378,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1349.0,6.33,9.95,2022-08-29,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
109455,CARRIER,30XW-V150M,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,550.9,5.67,9.37,2022-08-28,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
109489,CARRIER,19XRV4242373,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,False,Water Cooled,,1400.0,6.361,7.08,2022-08-29,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
109651,Industrial Frigo,GR1AC1200,,"Australia,Fiji,New Zealand",Italy,Single,False,Air Cooled,,827.0,3.39,4.6,2023-05-31,,Approved,Single product class,Available,http://industrialfrigo.com/,http://industrialfrigo.com/,
109944,CARRIER,30RB522C,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,545.4,3.026,4.52,2024-08-23,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,Eurovent
110025,CARRIER,19XRV4546,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,1500.0,6.32,10.15,2022-10-26,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
110026,CARRIER,19XR5X57,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,2150.0,6.25,9.88,2022-10-19,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
110187,CARRIER,19XRV8989,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,5500.0,6.17,10.82,2022-09-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
110190,CARRIER,23XRVA1A1,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,800.0,5.6,10.3,2022-09-18,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
110193,QUANTUM,W110-E2G-LL,,Australia,Germany,Single,True,Water Cooled,,900.0,6.28,10.69,2022-10-24,,Approved,Single product class,Available,http://engie-refrigeration.de,http://engie-refrigeration.de/en/products/chillers,AHRI
110215,DAIKIN,EWAD470D-XS,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,469.0,3.12,4.16,2022-09-20,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
110245,DAIKIN,EWYQ420F-XR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,414.0,2.96,5.25,2022-09-26,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
110252,Climaveneta,NECS /B 1715,,Australia,Italy,Single,True,Air Cooled,,454.0,2.84,4.46,2022-09-26,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
110419,CARRIER,19DV4,19DV4,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,2700.0,6.885,11.53,2022-10-19,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
110419,CARRIER,19DVG24G24,19DV4,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,2700.0,6.885,11.53,2022-10-19,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
110419,CARRIER,19DVG42G44,19DV4,"Australia,Fiji,New Zealand","United States of America,France,China",Family,True,Water Cooled,,2700.0,6.885,11.53,2022-10-19,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
110421,CARRIER,30XW-0622,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,AHRI,624.5,5.57,7.45,2022-10-09,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,
110423,CARRIER,30XAV-1302,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Air Cooled,,1294.0,2.96,5.06,2023-01-31,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
110438,CARRIER,30XW-1261,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,AHRI,1267.0,5.85,7.42,2023-01-30,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,
110439,DAIKIN,EWAD580TZ-XS,,"Australia,New Zealand",Italy,Single,True,Air Cooled,AHRI,572.0,3.15,6.44,2022-10-19,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
110508,DAIKIN,EWAD690TZ-XS,,"Australia,New Zealand",Italy,Single,True,Air Cooled,Eurovent,683.0,3.21,6.51,2022-10-18,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,AHRI
110628,Smardt,WB044.2B,WB044.2B,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,600.0,5.219,10.19,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110628,Smardt,WB044.2BHxx.F2AEHA.F2AGHA.0,WB044.2B,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,600.0,5.219,10.19,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110628,Smardt,WB044.2BHxx.F2AEHA.F2AGHA.E,WB044.2B,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,600.0,5.219,10.19,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110628,Smardt,WB044.2BHxx.F3AEHA.F2AGHA.0,WB044.2B,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,600.0,5.219,10.19,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110628,Smardt,WB044.2BHxx.F3AEHA.F2AGHA.E,WB044.2B,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,600.0,5.219,10.19,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2E,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2EHxx.F2HFHA.F2APHA.0,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2EHxx.F2HFHA.F2APHA.E,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2EHxx.F2HFJA.F2APJA.0,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2EHxx.F2HFJA.F2APJA.E,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2EHxx.F3HEHA.F2APHA.0,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2EHxx.F3HEHA.F2APHA.E,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2EHxx.F3HEJA.F2APJA.0,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110629,Smardt,WB080.2EHxx.F3HEJA.F2APJA.E,WB080.2E,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,800.0,5.635,10.28,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2H,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2HHxx.F2HLHA.F2AVHA.0,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2HHxx.F2HLHA.F2AVHA.E,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2HHxx.F2HLJA.F2AVJA.0,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2HHxx.F2HLJA.F2AVJA.E,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2HHxx.F3HHHA.F2AVHA.0,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2HHxx.F3HHHA.F2AVHA.E,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2HHxx.F3HHJA.F2AVJA.0,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110631,Smardt,WB095.2HHxx.F3HHJA.F2AVJA.E,WB095.2H,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,999.0,5.589,10.85,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2K,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2Kxxx.F2HLJA.F2BBJA.0,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2Kxxx.F2HLJA.F2BBJA.E,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2Kxxx.F2HLKA.F2BBKA.0,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2Kxxx.F2HLKA.F2BBKA.E,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2Kxxx.F3HHJA.F2BBJA.0,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2Kxxx.F3HHJA.F2BBJA.E,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2Kxxx.F3HHKA.F2BBKA.0,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110632,Smardt,WB130.2Kxxx.F3HHKA.F2BBKA.E,WB130.2K,"Australia,Fiji,New Zealand","China,Canada,Australia",Family,True,Water Cooled,,1250.0,5.812,10.34,2022-10-27,,Approved,Single product class,Available,http://www.smardt.com,http://www.smardt.com/,AHRI
110668,DAIKIN,EWAQ400F-XL,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,404.0,3.12,4.66,2022-10-25,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
110687,QUANTUM,G070-E2K-SL,,Australia,Germany,Single,True,Water Cooled,AHRI,638.3,6.23,10.36,2022-10-27,,Approved,Single product class,Available,http://engie-refrigeration.de,http://engie-refrigeration.de/en/products/chillers,
110692,QUANTUM,G140-E4N-SL,,Australia,Germany,Single,True,Water Cooled,AHRI,1400.0,5.937,10.36,2022-10-25,,Approved,Single product class,Available,http://engie-refrigeration.de,http://engie-refrigeration.de/en/products/chillers,
110693,QUANTUM,G200-E5N-L*H,,Australia,Germany,Single,True,Water Cooled,AHRI,1700.0,6.304,10.61,2022-10-27,,Approved,Single product class,Available,http://engie-refrigeration.de,http://engie-refrigeration.de/en/products/chillers,
110705,DAIKIN,EWWD890VZ-SS,,"Australia,New Zealand",Italy,Single,True,Water Cooled,,870.0,5.55,9.37,2023-03-05,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
110842,Multistack,MS0162FC,,"Australia,Fiji",United States of America,Single,True,Water Cooled,,570.0,5.53,10.28,2022-11-08,,Approved,Single product class,Available,https://www.multistack.com.au/main/?url=/main/,,AHRI
111857,Climaveneta,FX /K /2202,,Australia,Italy,Single,True,Air Cooled,,476.0,2.82,4.78,2023-01-10,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
111860,Climaveneta,NECS /B 1614,,Australia,Italy,Single,True,Air Cooled,,410.0,2.78,4.42,2023-01-04,,Approved,Single product class,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,Eurovent
112141,CARRIER,23XRVB4B5,,"Australia,Fiji,New Zealand","United States of America,France,China",Single,True,Water Cooled,,785.0,6.425,10.11,2023-01-31,,Approved,Single product class,Available,,http://www.ahi-carrier.com.au,AHRI
112222,DAIKIN,EWADC11CZXR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,Eurovent,1165.0,2.859,5.96,2023-01-30,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
112274,DAIKIN,EWAD790CZ-XR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,Eurovent,774.0,2.9,6.41,2023-02-05,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
112333,DAIKIN,EWAD740CZ-XL,,"Australia,New Zealand",Italy,Single,True,Air Cooled,Eurovent,678.0,3.14,5.87,2023-02-07,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
112336,DAIKIN,EWAD690TZ-XR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,Eurovent,672.0,3.18,6.51,2023-02-06,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
112338,DAIKIN,EWAD645TZ-PR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,Eurovent,622.0,3.0,6.97,2023-02-07,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,
112345,DAIKIN,EWAD370D-XR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,362.0,2.76,4.28,2023-02-13,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
112346,DAIKIN,EWAD495TZ-PL-B2,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,492.0,3.598,6.55,2023-02-13,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
112347,DAIKIN,EWAD495TZ-SL-B2,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,493.0,2.88,5.22,2023-02-12,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
112348,DAIKIN,EWAQ580F-XR,,"Australia,New Zealand",Italy,Single,True,Air Cooled,,579.0,2.93,5.15,2023-02-13,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
112349,DAIKIN,EWWD450VZ-XS-A1,,"Australia,New Zealand",Italy,Single,True,Water Cooled,,435.0,5.649,9.42,2023-02-12,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
112350,DAIKIN,EWWD715VZ-PS,,"Australia,New Zealand",Italy,Single,True,Water Cooled,,694.0,5.65,9.68,2023-03-05,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
112353,DAIKIN,HXEV350DSTTG,,"Australia,New Zealand",China,Single,True,Water Cooled,,920.0,5.721,11.24,2023-06-12,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,AHRI
112354,DAIKIN,HXEV400DSTT-TG,,"Australia,New Zealand",China,Single,False,Water Cooled,,1038.0,5.726,11.09,2023-03-05,,Approved,Single product class,Available,http://www.daikin.com.au/,http://www.daikin.com.au,Eurovent
112567,Clint,CHA/K 18012-P,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,546.0,2.97,5.25,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112567,Clint,CHA/K 18012-P SL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,546.0,2.97,5.25,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112567,Clint,CHA/K 18012-P SSL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,546.0,2.97,5.25,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112567,Clint,CHA/K-FC 18012-P,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,546.0,2.97,5.25,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112567,Clint,CHA/K-FC 18012-P SL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,546.0,2.97,5.25,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112567,Clint,CHA/K-FC 18012-P SSL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,546.0,2.97,5.25,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112567,Clint,MultiPower,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,546.0,2.97,5.25,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112568,Clint,CHA/K 13010-P,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,403.0,3.05,4.76,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112568,Clint,CHA/K 13010-P SL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,403.0,3.05,4.76,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112568,Clint,CHA/K 13010-P SSL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,403.0,3.05,4.76,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112568,Clint,CHA/K-FC 13010-P,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,403.0,3.05,4.76,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112568,Clint,CHA/K-FC 13010-P SL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,403.0,3.05,4.76,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112568,Clint,CHA/K-FC 13010-P SSL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,403.0,3.05,4.76,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112568,Clint,MultiPower,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,403.0,3.05,4.76,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112569,Clint,CHA/K 1208-P,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,367.0,3.01,5.26,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112569,Clint,CHA/K 1208-P SL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,367.0,3.01,5.26,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112569,Clint,CHA/K 1208-P SSL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,367.0,3.01,5.26,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112569,Clint,CHA/K-FC 1208-P,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,367.0,3.01,5.26,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112569,Clint,CHA/K-FC 1208-P SL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,367.0,3.01,5.26,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112569,Clint,CHA/K-FC 1208-P SSL,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,367.0,3.01,5.26,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
112569,Clint,MultiPower,MultiPower,"Australia,Fiji,New Zealand",Italy,Family,True,Air Cooled,,367.0,3.01,5.26,2023-02-26,,Approved,Single product class,Available,http://www.fansdirect.com.au/,http://www.clint.it/,Eurovent
